run_id,epoch,model,val/iid_MSE,val/far_MSE,val/wide_MSE
jwp0kca6,989,explicit-mlp,0.21465836465358734,5.174747467041016,37.75672149658203
yst8h8oq,951,explicit-transformer,0.16770347952842712,6.253317832946777,36.51850891113281
6b980z3x,951,explicit-transformer,0.18600434064865112,5.830448627471924,36.05649948120117
0b42nyw2,957,implicit,0.09936147928237915,4.8548359870910645,35.012672424316406
odzowdgs,957,implicit,0.10151597112417221,5.144417762756348,29.81980323791504
ehx0cl0y,957,implicit,0.0973600372672081,4.788604259490967,27.956884384155273
b0mimy0i,957,implicit,0.09469757229089737,4.732691287994385,34.318843841552734
5siggid2,957,implicit,0.09942498803138733,4.833456993103027,30.470853805541992
u9j41dt6,957,implicit,0.10151597112417221,5.144417762756348,29.81980323791504
cq09x02b,957,implicit,0.0973600372672081,4.788604259490967,27.956884384155273
