run_id,epoch,model,val/Accuracy/dataloader_idx_0,val/Accuracy/dataloader_idx_1,val/Accuracy/dataloader_idx_2
qhr1mcrq,994,explicit-mlp,0.7238610982894897,0.7200139164924622,0.714055597782135
pwc27i3o,994,explicit-mlp,0.7272500395774841,0.7185972929000854,0.7167084217071533
92kss8tw,994,explicit-mlp,0.7272500395774841,0.7185972929000854,0.7167084217071533
mhj1vn1o,994,explicit-mlp,0.7203472852706909,0.7166389226913452,0.7115556001663208
3uthb1gf,994,explicit-mlp,0.7205139398574829,0.7165834307670593,0.7109584212303162
sye3g6mf,972,explicit-transformer,0.6925694942474365,0.697888970375061,0.690000057220459
jt5dybpe,972,explicit-transformer,0.6935834288597107,0.6976944804191589,0.6892639398574829
d1w7fn7f,972,explicit-transformer,0.6925694942474365,0.697888970375061,0.690000057220459
oxjb0p9w,972,explicit-transformer,0.7216249704360962,0.7168611884117126,0.7127500176429749
ol4p8teg,972,explicit-transformer,0.6920416355133057,0.6966389417648315,0.6894028186798096
y8ndqp3m,776,implicit,0.7357500195503235,0.7323055863380432,0.7320972681045532
n7n5la1t,776,implicit,0.7367777824401855,0.7314167022705078,0.7326945066452026
ev7x66uk,776,implicit,0.7367777824401855,0.7314167022705078,0.7326945066452026
49tp0vxk,776,implicit,0.7353611588478088,0.7308472990989685,0.7255416512489319
y7uq3rvp,776,implicit,0.7358750104904175,0.7350834012031555,0.725319504737854
