run_id,epoch,model,val/iid_MSE,val/far_MSE,val/wide_MSE
uttl0qrw,841,explicit-aux-transformer,0.0008698393357917666,0.030293449759483337,0.562206506729126
ck6fdko5,841,explicit-aux-transformer,0.00045367490383796394,0.0033569778315722942,0.36188367009162903
yzpb11m7,841,explicit-aux-transformer,0.0005978713743388653,0.0062265461310744286,0.5071094632148743
dmfavbkm,841,explicit-aux-transformer,0.0005786475376226008,0.008433832786977291,0.4122391939163208
d3zp1op1,841,explicit-aux-transformer,0.0002780582581181079,0.005999780725687742,0.35581570863723755
63mb5oej,503,explicit-mlp,0.0005736643797717988,0.004032490309327841,0.2690919041633606
pr08dl9c,503,explicit-mlp,0.00027242195210419595,0.003031352302059531,0.2733003497123718
zuvqrwo5,503,explicit-mlp,0.00015373484347946942,0.0014344470109790564,0.26412343978881836
3vg4ue40,503,explicit-mlp,0.0003422873851377517,0.0028789970092475414,0.24803534150123596
jakgpsww,503,explicit-mlp,0.00026253401301801205,0.0031731179915368557,0.2845936715602875
ds7zrqs7,926,explicit-transformer,0.0009770368924364448,0.029564473778009415,0.49088791012763977
fe0rtghm,926,explicit-transformer,0.00030058828997425735,0.0048050968907773495,0.4659508466720581
rv3bgngx,926,explicit-transformer,0.0006124256760813296,0.003881465643644333,0.407015860080719
nyauiz5d,926,explicit-transformer,0.00033618015004321933,0.007411938160657883,0.4257843494415283
kectqsrt,926,explicit-transformer,0.00045554692042060196,0.007245893590152264,0.35644015669822693
