run_id,epoch,model,val/Accuracy/dataloader_idx_0,val/Accuracy/dataloader_idx_1,val/Accuracy/dataloader_idx_2
j9um8tla,802,explicit-known,0.964180588722229,0.967180609703064,0.962902843952179
tusx4r3o,802,explicit-known,0.9635695219039917,0.9675971865653992,0.9627917408943176
ai2p5sf6,802,explicit-known,0.9638750553131104,0.9671111106872559,0.9621806144714355
tzx1gl31,802,explicit-known,0.9645695090293884,0.9675971865653992,0.9631389379501343
1sffyiy0,802,explicit-known,0.9632500410079956,0.9664167165756226,0.9623056054115295
xnv6qq7w,808,explicit-mlp,0.964180588722229,0.9675833582878113,0.9616805911064148
fp774vv6,808,explicit-mlp,0.9638611078262329,0.9676945209503174,0.9633194804191589
csc2913y,808,explicit-mlp,0.9646944999694824,0.9676805734634399,0.9638750553131104
1bf89hdc,808,explicit-mlp,0.9632222652435303,0.9670000672340393,0.9625278115272522
x98yu71g,808,explicit-mlp,0.9634861350059509,0.9659861326217651,0.9615556001663208
6o5vz38d,971,explicit-transformer,0.9637084007263184,0.9672084450721741,0.9635695219039917
rej8v28f,971,explicit-transformer,0.964305579662323,0.96663898229599,0.9644722938537598
ufzck0c4,971,explicit-transformer,0.963888943195343,0.9668750166893005,0.9630834460258484
vtw0ra7f,971,explicit-transformer,0.9646806120872498,0.9664444923400879,0.963027834892273
khfty23h,971,explicit-transformer,0.9645417332649231,0.9670000672340393,0.9629306197166443
f3my59rx,989,implicit,0.9658194780349731,0.9681805968284607,0.9586945176124573
ks2cn216,989,implicit,0.9659167528152466,0.9684028029441833,0.9596389532089233
u4sj1sry,989,implicit,0.9660834074020386,0.9679166674613953,0.9558334350585938
wactheon,989,implicit,0.9657222032546997,0.9680972695350647,0.9635277986526489
63zz8xz9,989,implicit,0.965541660785675,0.967180609703064,0.9519445300102234
8iw0vuua,947,known-latent,0.9740000367164612,0.986875057220459,0.9860416650772095
ji5z46v2,947,known-latent,0.9738472104072571,0.9864445328712463,0.9857223629951477
k8qkwppc,947,known-latent,0.9737222790718079,0.9858055710792542,0.9843333959579468
zb51qw7f,947,known-latent,0.9739027619361877,0.9866945147514343,0.9860695004463196
gr5pxwsm,947,known-latent,0.9737361073493958,0.9858195185661316,0.9835416674613953
