run_id,epoch,model,val/Accuracy/dataloader_idx_0,val/Accuracy/dataloader_idx_1,val/Accuracy/dataloader_idx_2
92oge9o6,976,explicit-known,0.8580000400543213,0.8592778444290161,0.850277841091156
n72rc7h6,976,explicit-known,0.8590555787086487,0.8591111302375793,0.8517778515815735
zlxs8y6u,976,explicit-known,0.8571944832801819,0.858013927936554,0.8504306077957153
zoci9ocv,976,explicit-known,0.8572221994400024,0.8578611016273499,0.850569486618042
dcypk8kz,976,explicit-known,0.857097327709198,0.8580000400543213,0.8471666574478149
bf2rpi3h,985,explicit-mlp,0.8563194870948792,0.8565833568572998,0.8467639684677124
ipizrszm,985,explicit-mlp,0.8590973019599915,0.8590834140777588,0.8511250615119934
rb2cbkk0,985,explicit-mlp,0.8572221994400024,0.8586111068725586,0.8449166417121887
5lc8tkxl,985,explicit-mlp,0.8583889603614807,0.8583195209503174,0.8521806001663208
vqpyh7kd,985,explicit-mlp,0.8575695157051086,0.85875004529953,0.8505139350891113
i649bodz,987,explicit-transformer,0.8602361083030701,0.861583411693573,0.858055591583252
3see5r5c,987,explicit-transformer,0.8609445095062256,0.8640834093093872,0.8548333644866943
2ixhgigb,987,explicit-transformer,0.8615278005599976,0.8634028434753418,0.8586528301239014
yn0knabx,987,explicit-transformer,0.861833393573761,0.8641945123672485,0.8552778363227844
ej97yiiu,987,explicit-transformer,0.8612360954284668,0.8625695109367371,0.8484167456626892
xnhoylqe,962,explicit-aux-transformer,0.861416757106781,0.8630278706550598,0.8547083735466003
p07300mp,962,explicit-aux-transformer,0.8610833883285522,0.8631667494773865,0.8561944961547852
o1codl6j,962,explicit-aux-transformer,0.861750066280365,0.8626667261123657,0.8581250905990601
wq6ykywe,962,explicit-aux-transformer,0.8606805801391602,0.8637778759002686,0.8536528944969177
jyimbgvr,962,explicit-aux-transformer,0.8614861369132996,0.8631666898727417,0.8588472604751587
8qimu20d,980,implicit,0.8636528849601746,0.8660139441490173,0.8620139360427856
o83unigo,980,implicit,0.8637916445732117,0.8663055896759033,0.863069474697113
69q2r9te,980,implicit,0.8638471961021423,0.8661110997200012,0.8616666793823242
b3xg504f,980,implicit,0.8640000224113464,0.8647916913032532,0.8615973591804504
hodz1zv4,980,implicit,0.8644306063652039,0.8656111359596252,0.862986147403717
x242l18t,915,known-latent,0.9898473024368286,0.9875973463058472,0.9914584159851074
1tt83qky,915,known-latent,0.9895694851875305,0.987083375453949,0.9883195161819458
i54fpo5w,915,known-latent,0.9894583821296692,0.9867916703224182,0.989666759967804
woeicxzy,915,known-latent,0.9899861812591553,0.9873195290565491,0.9774722456932068
hfrce9ui,915,known-latent,0.9900000691413879,0.9872500896453857,0.9864583015441895
