run_id,epoch,model,val/Accuracy/dataloader_idx_0,val/Accuracy/dataloader_idx_1,val/Accuracy/dataloader_idx_2
7coqqcfm,932,explicit-known,0.9631806015968323,0.9665416479110718,0.9606528282165527
vfz2kycy,932,explicit-known,0.964097261428833,0.9674028158187866,0.9627083539962769
pw3nnfrh,932,explicit-known,0.9638195037841797,0.9674166440963745,0.9625000357627869
n7mc46sn,932,explicit-known,0.9633194804191589,0.9669305682182312,0.961222231388092
2qks9s8e,932,explicit-known,0.964555561542511,0.9670000672340393,0.9624305963516235
svsf4pis,999,explicit-mlp,0.9629583954811096,0.9667777419090271,0.9611527919769287
2a2trx74,999,explicit-mlp,0.9638888835906982,0.9672084450721741,0.9627500176429749
4iv2db7n,999,explicit-mlp,0.964263916015625,0.9679028391838074,0.9622917771339417
pqkny733,999,explicit-mlp,0.9631944894790649,0.9676527976989746,0.9631666541099548
pnws2tfi,999,explicit-mlp,0.9645416736602783,0.9676111340522766,0.9608194828033447
zf5t72r1,793,explicit-transformer,0.9642778635025024,0.9667500257492065,0.9626805782318115
igrhzdrz,793,explicit-transformer,0.9650000333786011,0.9681527614593506,0.9643334150314331
uu8kl4nj,793,explicit-transformer,0.9644166827201843,0.9671666622161865,0.9634445309638977
9445ifgv,793,explicit-transformer,0.963763952255249,0.9666944742202759,0.9632083177566528
ygr4qfth,793,explicit-transformer,0.9639861583709717,0.9675000905990601,0.9633055925369263
6ebt711b,971,explicit-aux-transformer,0.9642500281333923,0.9665417075157166,0.963027834892273
ied09uky,971,explicit-aux-transformer,0.9646250009536743,0.9685695171356201,0.9636250734329224
huinhjds,971,explicit-aux-transformer,0.9638195037841797,0.9670833945274353,0.962944507598877
fuyjmtkj,971,explicit-aux-transformer,0.964055597782135,0.9676389694213867,0.9620833396911621
0kzkryex,971,explicit-aux-transformer,0.9641250371932983,0.9663056135177612,0.9612639546394348
4ucj6tme,989,implicit,0.9656528830528259,0.9686111211776733,0.9643195271492004
4i46jy5y,989,implicit,0.9657500386238098,0.9685972332954407,0.9635555744171143
jqq1b9rc,989,implicit,0.9659584164619446,0.9685555696487427,0.964013934135437
pr57ugw5,989,implicit,0.9658611416816711,0.9689028263092041,0.9650972485542297
t1vizihi,989,implicit,0.9657639861106873,0.9681666493415833,0.9634028077125549
rj6zkny8,992,known-latent,0.9739583730697632,0.986750066280365,0.9865139722824097
bysiqjyg,992,known-latent,0.9738750457763672,0.986750066280365,0.9850278496742249
5pmw2vyd,992,known-latent,0.9737916588783264,0.9868611097335815,0.9848055839538574
xwwrcrcb,992,known-latent,0.9734305739402771,0.9865278601646423,0.9861944913864136
fu5kp9we,992,known-latent,0.9739028215408325,0.986541748046875,0.9851111173629761
