run_id,epoch,model,val/iid_MSE,val/far_MSE,val/wide_MSE
prtgwfn9,427,explicit-mlp,220.87991333007812,91.6627197265625,2647.912353515625
dcdg5wo0,427,explicit-mlp,219.7798614501953,90.03009796142578,2683.122802734375
u0cbv8km,427,explicit-mlp,218.89768981933594,91.71446990966797,2781.076416015625
9fwriqag,427,explicit-mlp,216.65170288085938,89.76210021972656,2653.34765625
ge1s5w4q,427,explicit-mlp,215.7544403076172,89.308837890625,2865.576904296875
pj1f6uev,112,explicit-transformer,219.4126434326172,85.38752746582031,2721.213134765625
hvxof3zb,112,explicit-transformer,216.27963256835938,83.64883422851562,2843.822265625
9g5p1me7,112,explicit-transformer,224.09292602539062,86.90369415283203,2828.217041015625
9bqo15i1,112,explicit-transformer,219.3572540283203,86.34622192382812,2890.750244140625
z13rbj9q,112,explicit-transformer,220.1806182861328,85.01483154296875,2716.529296875
fs3t2mwk,873,implicit,195.79847717285156,76.35144805908203,3024.645751953125
yyjcg66m,873,implicit,225.39645385742188,91.98191833496094,3152.548095703125
ni76543n,873,implicit,222.474609375,90.97355651855469,3210.639404296875
au6plsa0,873,implicit,252.55763244628906,109.03656768798828,3048.544921875
m9dn6zmg,873,implicit,217.5546417236328,88.33351135253906,3000.55712890625
