run_id,epoch,model,val/Accuracy/dataloader_idx_0,val/Accuracy/dataloader_idx_1,val/Accuracy/dataloader_idx_2
r0px4e61,993,explicit-mlp,0.8036110997200012,0.808055579662323,0.7919028401374817
1oenizgt,993,explicit-mlp,0.8040000200271606,0.8087778091430664,0.7922084331512451
e47rywpl,993,explicit-mlp,0.8038750290870667,0.8083333969116211,0.7926666736602783
op3e4f5p,993,explicit-mlp,0.8040139675140381,0.808097243309021,0.7929583787918091
qfkb4hrx,993,explicit-mlp,0.8031527996063232,0.8064028024673462,0.7905416488647461
l1y4kiq8,863,explicit-transformer,0.8054167032241821,0.8099583387374878,0.7624167203903198
5oijr1iv,863,explicit-transformer,0.8049028515815735,0.8101250529289246,0.7775834202766418
v1izamlg,863,explicit-transformer,0.804930567741394,0.8108055591583252,0.7641251087188721
m19tbo4l,863,explicit-transformer,0.8057639598846436,0.8110000491142273,0.7580417394638062
scz9ry8q,863,explicit-transformer,0.8054584264755249,0.8106945157051086,0.7741528153419495
2cognngl,893,implicit,0.8091389536857605,0.8128473162651062,0.8015695214271545
gnugxo3p,893,implicit,0.8094583749771118,0.8129028081893921,0.8017638921737671
p8ctr7pv,893,implicit,0.8087639808654785,0.8132779002189636,0.8003056049346924
2b6v18id,893,implicit,0.8087361454963684,0.8133889436721802,0.8010138869285583
tqpy786l,893,implicit,0.8092639446258545,0.8130139708518982,0.8002222776412964
