run_id,epoch,model,val/iid_MSE,val/far_MSE,val/wide_MSE
ozywlgp0,957,explicit-mlp,0.24810443818569183,5.771276950836182,40.11904525756836
3t6wihjg,957,explicit-mlp,0.24339844286441803,5.622845649719238,38.69721221923828
ac7m14k3,957,explicit-mlp,0.24582795798778534,6.341800689697266,39.77617263793945
kqiulytc,957,explicit-mlp,0.18553896248340607,4.3382110595703125,39.188507080078125
lb38sxzn,957,explicit-mlp,0.25684356689453125,6.142160415649414,39.44852066040039
jakr6q88,988,explicit-transformer,0.21447189152240753,7.573472499847412,39.02368927001953
xtkc3rr9,988,explicit-transformer,0.19459567964076996,5.742522716522217,40.72752380371094
r7fgbsu3,988,explicit-transformer,0.23710975050926208,7.094468116760254,39.8431510925293
65m2s7r5,988,explicit-transformer,0.19571080803871155,6.832978248596191,39.067222595214844
3y1r83xy,988,explicit-transformer,0.1984386444091797,5.975760459899902,37.05784225463867
ojitc700,957,implicit,0.09518127888441086,4.678194522857666,30.642475128173828
iev072kz,957,implicit,0.10151597112417221,5.144417762756348,29.81980323791504
e4pv8azx,957,implicit,0.0973600372672081,4.788604259490967,27.956884384155273
vonfqcmo,957,implicit,0.09469757229089737,4.732691287994385,34.318843841552734
i5yr5m5g,957,implicit,0.10366718471050262,5.232821464538574,31.536048889160156
