run_id,epoch,model,val/Accuracy/dataloader_idx_0,val/Accuracy/dataloader_idx_1,val/Accuracy/dataloader_idx_2
wpx5gv48,828,explicit-known,0.11913889646530151,0.1456250101327896,0.10975000262260437
hsmcsosm,828,explicit-known,0.12025000900030136,0.1449861228466034,0.11141667515039444
4i4dwsfb,828,explicit-known,0.1193888932466507,0.1466805785894394,0.10988889634609222
rns751yi,828,explicit-known,0.12058333307504654,0.1450277715921402,0.1114722341299057
e127hhy9,828,explicit-known,0.12040279060602188,0.14518055319786072,0.11172223091125488
vwmfqf86,881,explicit-mlp,0.119750015437603,0.14591668546199799,0.11068056523799896
af6vdebi,881,explicit-mlp,0.12052778154611588,0.1456666737794876,0.111027792096138
nw8d9klx,881,explicit-mlp,0.12031944841146469,0.14493057131767273,0.11193056404590607
rrl90hev,881,explicit-mlp,0.12030556052923203,0.14580556750297546,0.11113889515399933
k2a11vq6,881,explicit-mlp,0.11936111748218536,0.1452222317457199,0.11068056523799896
2fi3ozgu,868,explicit-transformer,0.11991667747497559,0.14552778005599976,0.11145834624767303
2afio2u5,868,explicit-transformer,0.11912500858306885,0.1446666717529297,0.11100000888109207
wet1wrwh,868,explicit-transformer,0.11955556273460388,0.1462778002023697,0.1102222353219986
jpdtg0rr,868,explicit-transformer,0.12038888782262802,0.14512500166893005,0.11120834201574326
8428z7mp,868,explicit-transformer,0.12013889104127884,0.1457083523273468,0.11116667836904526
ms1yyrom,993,explicit_aux_tsf,0.17993056774139404,0.19415278732776642,0.16733334958553314
o9vdy1z0,993,explicit_aux_tsf,0.17366667091846466,0.1908888965845108,0.1622222363948822
wjmvbit2,993,explicit_aux_tsf,0.17641666531562805,0.18827779591083527,0.16308334469795227
mgfbuoga,993,explicit_aux_tsf,0.16919444501399994,0.18666668236255646,0.15472224354743958
aycwyv4x,993,explicit_aux_tsf,0.17680557072162628,0.19550001621246338,0.16680556535720825
xsezl8sk,992,implicit,0.25894448161125183,0.2571389377117157,0.2520138919353485
5bty9by0,992,implicit,0.25987499952316284,0.2598055601119995,0.2510416805744171
6ka5ntkq,992,implicit,0.2590416669845581,0.25986114144325256,0.2521666884422302
m6nt7nnt,992,implicit,0.25943058729171753,0.25929170846939087,0.25284725427627563
suadocu3,992,implicit,0.2602638900279999,0.26091668009757996,0.25069448351860046
n9tx2xzh,996,known-latent,0.3183472454547882,0.3404305577278137,0.27340278029441833
n6hy96v8,996,known-latent,0.30916666984558105,0.33415278792381287,0.2681944668292999
qi6zlp22,996,known-latent,0.32286110520362854,0.3422500193119049,0.25454169511795044
5bkhwbsb,996,known-latent,0.3174305558204651,0.34111112356185913,0.27666670083999634
e5cq8npk,996,known-latent,0.316694438457489,0.33238890767097473,0.273208349943161
