run_id,epoch,model,val/iid_MSE,val/far_MSE,val/wide_MSE
mr4eo78q,920.0,explicit-mlp,0.010777006857097149,0.013809442520141602,0.18432895839214325
notcfgdg,877.0,explicit-mlp,0.010666552931070328,0.01602812483906746,0.19640949368476868
4mxttkjx,941.0,explicit-mlp,0.010760635137557983,0.013953440822660923,0.1922619789838791
xj32ce8a,996.0,explicit-mlp,0.010662688873708248,0.013356721960008144,0.15721577405929565
6qu123eo,722.0,explicit-mlp,0.01065116934478283,0.014044901356101036,0.18933144211769104
7tpabt2n,236.0,explicit-mlp,0.011148020625114441,0.028520895168185234,0.327090322971344
rrnfue28,71.0,explicit-mlp,0.013596249744296074,0.11205817013978958,0.6098307371139526
auru0kyt,941.0,explicit-mlp,0.010760635137557983,0.013953440822660923,0.1922619789838791
8q3t0ibr,877.0,explicit-mlp,0.010666552931070328,0.01602812483906746,0.19640949368476868
1osjuozo,0.0,explicit-mlp,1.4181267023086548,9.759520530700684,9.555248260498047
g2wh2l16,73.0,explicit-mlp,0.01393677294254303,0.1183471828699112,0.6192286014556885
q5c5g9o1,472.0,explicit-transformer,0.010796727612614632,0.017561282962560654,0.4353393614292145
crknlel7,448.0,explicit-transformer,0.01064583845436573,0.01698746345937252,0.46042653918266296
cro2bebo,539.0,explicit-transformer,0.01070315670222044,0.01675259694457054,0.43146616220474243
rt8g0ix5,245.0,explicit-transformer,0.010796796530485153,0.022377096116542816,0.5665571093559265
j8rcd10m,880.0,explicit-transformer,0.010642850771546364,0.014928937889635563,0.36710721254348755
bvuce9f0,971.0,implicit,0.010602287016808987,0.014253701083362103,0.28079140186309814
5swqwqv3,880.0,implicit,0.010599525645375252,0.015176039189100266,0.321190744638443
v982shwq,268.0,implicit,0.010739407502114773,0.02039218135178089,0.44876325130462646
uue270aa,893.0,implicit,0.01055949553847313,0.015297307632863522,0.3258762061595917
763u0sr8,404.0,implicit,0.010662783868610859,0.015835991129279137,0.43134140968322754
2nh4o5iw,96.0,explicit-transformer,0.011366122402250767,0.04223843663930893,0.782977819442749
c7rbuydu,187.0,explicit-transformer,0.011088062077760696,0.024112241342663765,0.618192195892334
teb8qqdh,588.0,explicit-transformer,0.010777981951832771,0.01775292679667473,0.4099457859992981
354ztbp0,539.0,explicit-transformer,0.01070315670222044,0.01675259694457054,0.43146616220474243
jv2ppf83,726.0,explicit-transformer,0.010755828581750393,0.017461225390434265,0.41065695881843567
sbejss2v,725.0,explicit-transformer,0.010751358233392239,0.016430705785751343,0.4047310948371887
7na4sr5t,57.0,explicit-mlp,0.016591323539614677,0.14720584452152252,0.6214395761489868
hqsaq3jq,472.0,explicit-mlp,0.010753014124929905,0.01668057218194008,0.22390352189540863
6vi4qzv6,567.0,explicit-mlp,0.010762963443994522,0.019002510234713554,0.265965074300766
t171nc5h,415.0,explicit-mlp,0.010846474207937717,0.020172830671072006,0.27670052647590637
6pjvkqjw,991.0,explicit-mlp,0.010651876218616962,0.013030166737735271,0.1534539759159088
