run_id,epoch,model,val/Accuracy/dataloader_idx_0,val/Accuracy/dataloader_idx_1,val/Accuracy/dataloader_idx_2
a93e89e8,968,explicit-mlp,0.9672916531562805,0.9463750720024109,0.931569516658783
sqzbk7j2,968,explicit-mlp,0.9675416946411133,0.9455834031105042,0.9348889589309692
ijjjafer,968,explicit-mlp,0.9680834412574768,0.9440972805023193,0.9337778687477112
usm3igra,968,explicit-mlp,0.9683471918106079,0.9464305639266968,0.9334028959274292
fvh13cpt,968,explicit-mlp,0.967013955116272,0.9430277943611145,0.9305555820465088
ppezu54n,981,explicit-transformer,0.9692221879959106,0.944486141204834,0.9353750348091125
ketbwebr,981,explicit-transformer,0.9690139889717102,0.9454861283302307,0.936583399772644
3hio9uff,981,explicit-transformer,0.9688611030578613,0.9429445266723633,0.9343611001968384
djreh8dy,981,explicit-transformer,0.9689861536026001,0.9453750252723694,0.9344723224639893
yji3n05h,981,explicit-transformer,0.9695556163787842,0.9468055963516235,0.9363611340522766
1uuzljo1,986,implicit,0.9725973010063171,0.9366528987884521,0.8561528325080872
8na6b2x1,986,implicit,0.9715139865875244,0.9234305620193481,0.7986528277397156
tc44lvxc,986,implicit,0.9715971946716309,0.9374583959579468,0.8880833983421326
etle4p2d,986,implicit,0.972486138343811,0.9433056116104126,0.890333354473114
l2q16yj6,986,implicit,0.9724305868148804,0.9448055624961853,0.8762778639793396
