"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","context_style","dataset","kind","kind_kwargs","lr","max_context","min_context","model","noise","ood_styles","temperature","train_size","val_size","x_dim","y_dim","epoch","train/Accuracy","train/CE","train/MSE","train/w_MSE","trainer/global_step","val/Accuracy/dataloader_idx_0","val/Accuracy/dataloader_idx_1","val/Accuracy/dataloader_idx_2","val/CE/dataloader_idx_0","val/CE/dataloader_idx_1","val/CE/dataloader_idx_2","val/far_MSE","val/iid_MSE","val/w_loss/dataloader_idx_0","val/w_loss/dataloader_idx_1","val/w_loss/dataloader_idx_2","val/wide_MSE"
"explicit_tsf","finished","-","sarthmit","","2024-01-22T06:15:39.000Z","5618","","128","same","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","explicit-transformer","","[""far"",""wide""]","0.1","10000","1000","100","2","999","0.7183250784873962","0.5480474233627319","","1.01052725315094","77999","0.7209861874580383","0.7184444665908813","0.7128750085830688","0.5441469550132751","0.5490108728408813","0.5619717240333557","","","1.0101884603500366","1.0101884603500366","1.0101884603500366",""
"explicit_tsf","finished","-","sarthmit","","2024-01-22T06:15:33.000Z","5674","","128","same","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","explicit-transformer","","[""far"",""wide""]","0.1","10000","1000","100","2","999","0.6889743804931641","0.5831190347671509","","1.0066649913787842","77999","0.6907639503479004","0.6960556507110596","0.6886666417121887","0.5761650204658508","0.5696182250976562","0.5791326761245728","","","1.0067968368530271","1.0067968368530271","1.0067968368530271",""
"explicit_mlp","finished","-","sarthmit","","2024-01-22T05:29:32.000Z","3864","","128","same","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","explicit-mlp","","[""far"",""wide""]","0.1","10000","1000","100","2","999","0.7209164500236511","0.5449739694595337","","1.0069369077682495","77999","0.7261805534362793","0.7186389565467834","0.7148610949516296","0.5407183766365051","0.5468892455101013","0.5523155331611633","","","1.006899356842041","1.006899356842041","1.006899356842041",""
"explicit_mlp","finished","-","sarthmit","","2024-01-22T05:26:54.000Z","3983","","128","same","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","explicit-mlp","","[""far"",""wide""]","0.1","10000","1000","100","10","999","0.32445353269577026","1.891208529472351","","1.0070425271987915","77999","0.3343750238418579","0.3428055942058563","0.33113893866539","1.8685959577560425","1.8413424491882324","1.881667733192444","","","1.00709867477417","1.00709867477417","1.00709867477417",""
"explicit_mlp","finished","-","sarthmit","","2024-01-22T05:20:39.000Z","4156","","128","near","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","explicit-mlp","","[""far"",""wide""]","0.1","10000","1000","100","10","999","0.6306021809577942","1.0966964960098269","","1.0083765983581543","77999","0.3045139014720917","0.32140278816223145","0.1936805695295334","2.3179585933685303","1.977616786956787","4.49315881729126","","","1.0082056522369385","1.0082056522369385","1.0082056522369385",""
"explicit_mlp","finished","-","sarthmit","","2024-01-22T05:19:17.000Z","3935","","128","near","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","explicit-mlp","","[""far"",""wide""]","0.1","10000","1000","100","2","999","0.9601335525512696","0.14746567606925964","","1.0076982975006104","77999","0.721750020980835","0.7324722409248352","0.7017500996589661","0.8238237500190735","0.7007688283920288","1.2837841510772705","","","1.007447600364685","1.007447600364685","1.007447600364685",""
"explicit_mlp","finished","-","sarthmit","","2024-01-22T05:19:08.000Z","3910","","128","near","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","explicit-mlp","","[""far"",""wide""]","0.1","10000","1000","100","10","999","0.6776192784309387","0.9909754991531372","","1.0084823369979858","77999","0.2934444844722748","0.3377222418785095","0.21227778494358063","2.4797468185424805","2.010828733444214","4.10346794128418","","","1.0083885192871094","1.0083885192871094","1.0083885192871094",""
"explicit_mlp","finished","-","sarthmit","","2024-01-22T05:19:05.000Z","3843","","128","near","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","explicit-mlp","","[""far"",""wide""]","0.1","10000","1000","100","10","999","0.6694821119308472","1.0117683410644531","","1.0087651014328003","77999","0.29479166865348816","0.3407916724681854","0.2158055603504181","2.386230707168579","1.965087890625","4.227658271789551","","","1.0086877346038818","1.0086877346038818","1.0086877346038818",""
"explicit_mlp","finished","-","sarthmit","","2024-01-22T05:14:33.000Z","3777","","128","near","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","explicit-mlp","","[""far"",""wide""]","0.1","10000","1000","100","2","999","0.963179349899292","0.14212004840373993","","1.007694959640503","77999","0.7216944694519043","0.7329861521720886","0.7002778053283691","0.8308995962142944","0.6993828415870667","1.29069983959198","","","1.0076826810836792","1.0076826810836792","1.0076826810836792",""
"explicit_mlp","finished","-","sarthmit","","2024-01-22T05:13:10.000Z","3865","","128","near","mlp-classification","mlp","{'hidden_dim': 64, 'layers': 1}","0.0001","128","16","explicit-mlp","","[""far"",""wide""]","0.1","10000","1000","100","2","999","0.9619101285934448","0.14580899477005005","","1.008639574050903","77999","0.7193334102630615","0.7277916669845581","0.7017360925674438","0.8155786395072937","0.6872951984405518","1.2603700160980225","","","1.008314847946167","1.008314847946167","1.008314847946167",""
