"Name","State","Notes","User","Tags","Created","Runtime","Sweep","batch_size","context_style","dataset","kind","kind_kwargs","lr","max_context","min_context","model","noise","ood_styles","temperature","train_size","val_size","x_dim","y_dim","epoch","train/Accuracy","train/CE","train/MSE","train/w_MSE","trainer/global_step","val/Accuracy/dataloader_idx_0","val/Accuracy/dataloader_idx_1","val/Accuracy/dataloader_idx_2","val/CE/dataloader_idx_0","val/CE/dataloader_idx_1","val/CE/dataloader_idx_2","val/far_MSE","val/iid_MSE","val/w_loss/dataloader_idx_0","val/w_loss/dataloader_idx_1","val/w_loss/dataloader_idx_2","val/wide_MSE"
"explicit_tsf","finished","-","sarthmit","","2024-01-29T06:02:14.000Z","934","","128","same","linear-classification","linear","","0.0001","128","16","explicit-transformer","","[""far"",""wide""]","0.1","1000","1000","2","10","999","0.8579801321029663","0.39585813879966736","","0.4919867515563965","6999","0.865944504737854","0.8298611044883728","0.8070972561836243","0.36602139472961426","0.5554432272911072","0.6268935203552246","","","0.47873103618621826","0.4918987154960632","0.47873103618621826",""
"explicit_tsf","finished","-","sarthmit","","2024-01-29T05:59:09.000Z","888","","128","same","linear-classification","linear","","0.0001","128","16","explicit-transformer","","[""far"",""wide""]","0.1","1000","1000","2","10","999","0.8599960207939148","0.39287129044532776","","0.4917486011981964","6999","0.8652083873748779","0.8324445486068726","0.8073334097862244","0.3679687976837158","0.5526813864707947","0.6260031461715698","","","0.47902584075927734","0.4912886917591095","0.47902584075927734",""
"explicit_tsf","finished","-","sarthmit","","2024-01-29T05:54:35.000Z","911","","128","near","linear-classification","linear","","0.0001","128","16","explicit-transformer","","[""far"",""wide""]","0.1","1000","1000","2","10","999","0.8817462921142578","0.32584667205810547","","0.4878339767456054","6999","0.8690000176429749","0.8355278968811035","0.8097361326217651","0.36015409231185913","0.5648081302642822","0.6366801857948303","","","0.4754960238933563","0.48834866285324097","0.4754960238933563",""
"explicit_tsf","finished","-","sarthmit","","2024-01-29T05:54:01.000Z","902","","128","near","linear-classification","linear","","0.0001","128","16","explicit-transformer","","[""far"",""wide""]","0.1","1000","1000","2","10","999","0.886586606502533","0.3239426612854004","","0.4932068884372711","6999","0.8669167160987854","0.8348889350891113","0.8126250505447388","0.36500200629234314","0.5754947662353516","0.646419107913971","","","0.4796548783779144","0.49166008830070496","0.4796548783779144",""
"explicit_mlp","finished","-","sarthmit","","2024-01-29T05:52:03.000Z","591","","128","same","linear-classification","linear","","0.0001","128","16","explicit-mlp","","[""far"",""wide""]","0.1","1000","1000","2","10","999","0.8493231534957886","0.4224536716938019","","0.5148671865463257","6999","0.860222339630127","0.8248195052146912","0.8001389503479004","0.3853699862957001","0.5845857858657837","0.6811622977256775","","","0.4874841570854187","0.49628573656082153","0.4874841570854187",""
"explicit_mlp","finished","-","sarthmit","","2024-01-29T05:49:52.000Z","545","","128","same","linear-classification","linear","","0.0001","128","16","explicit-mlp","","[""far"",""wide""]","0.1","1000","1000","2","10","999","0.8511260151863098","0.4214048981666565","","0.5093777775764465","6999","0.8598055839538574","0.8232916593551636","0.7940000295639038","0.3850674033164978","0.5920630693435669","0.707714319229126","","","0.48937350511550903","0.5026732683181763","0.48937350511550903",""
"explicit_mlp","finished","-","sarthmit","","2024-01-29T05:45:00.000Z","563","","128","near","linear-classification","linear","","0.0001","128","16","explicit-mlp","","[""far"",""wide""]","0.1","1000","1000","2","10","999","0.8793044090270996","0.340716153383255","","0.5162943601608276","6999","0.8620694875717163","0.8302361369132996","0.8022500276565552","0.3854777216911316","0.6719545125961304","0.7789763808250427","","","0.4943445026874542","0.5005505681037903","0.4943445026874542",""
"explicit_mlp","finished","-","sarthmit","","2024-01-29T05:44:50.000Z","540","","128","near","linear-classification","linear","","0.0001","128","16","explicit-mlp","","[""far"",""wide""]","0.1","1000","1000","2","10","999","0.8716534972190857","0.3630623817443848","","0.5168197154998779","6999","0.8600416779518127","0.8282361030578613","0.8001250624656677","0.3909461200237274","0.6648019552230835","0.7670217752456665","","","0.4918425977230072","0.5005590319633484","0.4918425977230072",""
"implicit","finished","-","sarthmit","","2024-01-29T05:43:38.000Z","2411","","128","same","linear-classification","linear","","0.0001","128","16","implicit","","[""far"",""wide""]","0.1","1000","1000","2","2","999","0.9620843529701232","0.09214453399181366","","","6999","0.9654306173324584","0.968444526195526","0.9639028310775756","0.08375473320484161","0.07971185445785522","0.0858675017952919","","","","","",""
"implicit","finished","-","sarthmit","","2024-01-29T05:43:18.000Z","2678","","128","same","linear-classification","linear","","0.0001","128","16","implicit","","[""far"",""wide""]","0.1","1000","1000","2","2","999","0.9645143747329712","0.08803670108318329","","","6999","0.9655139446258544","0.968486189842224","0.9638333916664124","0.08351565897464752","0.07981063425540924","0.08642127364873886","","","","","",""
"explicit_tsf","finished","-","sarthmit","","2024-01-29T05:37:12.000Z","6251","","128","near","linear-classification","linear","","0.0001","128","16","explicit-transformer","","[""far"",""wide""]","0.1","10000","1000","100","10","999","0.3211764693260193","1.8045672178268433","","1.005810260772705","77999","0.11529167741537094","0.13095834851264954","0.10918056219816208","2.821014642715454","2.4175007343292236","3.0260133743286133","","","1.0074306726455688","1.0049127340316772","1.0074306726455688",""
"explicit_tsf","finished","-","sarthmit","","2024-01-29T05:28:15.000Z","5938","","128","near","linear-classification","linear","","0.0001","128","16","explicit-transformer","","[""far"",""wide""]","0.1","10000","1000","100","10","999","0.29574891924858093","1.8525850772857664","","1.007617712020874","77999","0.11134722828865053","0.12755556404590607","0.1058611199259758","2.7246174812316895","2.477362871170044","2.9194259643554688","","","1.0103362798690796","1.0080169439315796","1.0103362798690796",""
