run_id,epoch,model,val/Accuracy/dataloader_idx_0,val/Accuracy/dataloader_idx_1,val/Accuracy/dataloader_idx_2
i2er56fx,993,explicit-mlp,0.8661110997200012,0.7962778210639954,0.7715417146682739
4jyee68x,993,explicit-mlp,0.8658472895622253,0.7980278730392456,0.7731806039810181
x0uye1d3,993,explicit-mlp,0.8631250262260437,0.7976389527320862,0.7715694904327393
cle7n9zv,993,explicit-mlp,0.8660000562667847,0.7968750596046448,0.7708055973052979
93g5dw26,993,explicit-mlp,0.8641945123672485,0.7982777953147888,0.7742361426353455
zs84us9y,987,explicit-transformer,0.888972282409668,0.8241806030273438,0.7993195056915283
9x0j1ccj,987,explicit-transformer,0.886180579662323,0.8167500495910645,0.7959722876548767
2ofohz0g,987,explicit-transformer,0.8864583373069763,0.8222777843475342,0.7976666688919067
ccqqfvhw,987,explicit-transformer,0.8875000476837158,0.8208056092262268,0.7947778105735779
dit4ygaf,987,explicit-transformer,0.8854445219039917,0.8200000524520874,0.7973611354827881
40s7g1ne,979,implicit,0.920097291469574,0.847402811050415,0.8263611197471619
us7evuco,979,implicit,0.9198611378669739,0.8457916975021362,0.8211112022399902
e7qcijgy,979,implicit,0.9204444289207458,0.8455139398574829,0.8222500681877136
38alt71c,979,implicit,0.9205000400543213,0.846083402633667,0.8213473558425903
9aoegdjv,979,implicit,0.9206668138504028,0.8443472981452942,0.8190555572509766
